קטגוריה,מזהה א',קובץ א',מזהה ב',קובץ ב',verdict/יחס,הפוך?,הפרש אורך %,מרחק-קצה 1 (מ'),מרחק-קצה 2 (מ'),סטיית-דגימה ממוצעת (מ'),סטיית-דגימה מקס' (מ'),אחוז-מעבר
הכלה,100,2021-09-12_געתון_יחיעם.gpx,345,2023-12-30_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,11.9,95.3,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,243,2022-08-21_געתון_יחיעם.gpx,מוכל-ב,,,,,13.5,130.2,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,167,2022-03-04_געתון_כברי_יחיעם.gpx,מוכל-ב,,,,,11.4,21.4,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,238,2022-08-13_מנות_הילה_מעיליא.gpx,מוכל-ב,,,,,19.5,126.2,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,מוכל-ב,,,,,16.4,146.5,0.957
הכלה,100,2021-09-12_געתון_יחיעם.gpx,191,2022-05-11_געתון_יחיעם.gpx,מוכל-ב,,,,,13.5,25.2,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,448,2025-09-23_געתון_כברי_לימן.gpx,מוכל-ב,,,,,15.3,126.3,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,188,2022-05-04_געתון_יחיעם.gpx,מוכל-ב,,,,,11.9,26.5,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,356,2024-02-25_געתון_עין יעקב.gpx,מוכל-ב,,,,,12.1,102.8,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,263,2022-11-11_געתון_יחיעם.gpx,מוכל-ב,,,,,15.3,58,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,227,2022-07-15_געתון_כברי_לימן.gpx,מוכל-ב,,,,,15.4,121.3,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,117,2021-11-06_מעיליא_געתון_מעונה.gpx,מוכל-ב,,,,,17,126,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,242,2022-08-20_געתון_מנות_מעיליא.gpx,מוכל-ב,,,,,19.6,124.2,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,233,2022-07-31_געתון_יחיעם.gpx,מוכל-ב,,,,,9.9,30.7,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,154,2022-02-02_געתון_יחיעם.gpx,מוכל-ב,,,,,11.5,24.6,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,192,2022-05-12_געתון_יחיעם.gpx,מוכל-ב,,,,,15.5,24.9,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,183,2022-04-16_מנות_הילה_מעיליא.gpx,מוכל-ב,,,,,22.1,131.7,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,35,2013-07-30_מעונה_עין יעקב_געתון.gpx,מוכל-ב,,,,,13.4,91.8,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,23,2013-06-30_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,10.8,121.5,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,241,2022-08-19_געתון_כברי_לימן.gpx,מוכל-ב,,,,,15.4,121.5,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,496,2026-04-16_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,20.5,123.3,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,138,2021-12-25_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,20.3,127.3,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,145,2022-01-14_געתון_יחיעם.gpx,מוכל-ב,,,,,15.3,27,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,142,2022-01-04_געתון_יחיעם.gpx,מוכל-ב,,,,,13.2,31.7,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,284,2023-01-10_געתון_כברי_לימן.gpx,מוכל-ב,,,,,12.6,120.4,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,92,2021-09-03_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,10.7,123.8,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,93,2021-09-04_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,14.7,125.5,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,67,2013-09-25_געתון_עין יעקב_מעיליא.gpx,מוכל-ב,,,,,10.6,121.1,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,224,2022-07-08_מנות_געתון_הילה.gpx,מוכל-ב,,,,,18.7,125.3,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,346,2023-12-31_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,15.4,103.6,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,210,2022-06-12_געתון_יחיעם.gpx,מוכל-ב,,,,,12,26.8,1
הכלה,100,2021-09-12_געתון_יחיעם.gpx,281,2022-12-28_געתון_גשר הזיו_כברי.gpx,מוכל-ב,,,,,14.8,126,0.979
הכלה,100,2021-09-12_געתון_יחיעם.gpx,60,2013-09-13_עין יעקב_מעיליא_מנות.gpx,מוכל-ב,,,,,19.9,122.1,0.979
